职位,薪资,城市,经验,学历,公司,公司领域,公司性质,公司规模,福利标签,技能标签,岗位描述
反洗钱业务审核及监测分析岗,1.2-1.4万,北京·西城区,3年及以上,硕士,长城人寿保险股份有限公司,保险,国企,10000人以上,周末双休;带薪年假;五险一金;绩效奖金,反洗钱;合同管理;洗钱风险管理;洗钱风险;寿险;质检报告;协议签署,
数字赋能岗——产品,1.6-1.8万,北京·西城区,3年及以上,硕士,长城人寿保险股份有限公司,保险,国企,10000人以上,周末双休,管理;保险;经济;保险行业;产品经理;数字化产品;场景调研;需求审核,市场营销 销售渠道
业务支持,7千-1.2万·13薪,上海·虹口区,3年及以上,本科,小康人寿保险有限责任公司,保险,民营,50-150人,,反洗钱;审计资料;入离职办理;业务追踪;增值服务;数据梳理;沪语;渠道准入;保险,市场营销 金融
财险总公司-纪委办/巡察办-监督检查岗/巡视整改监督岗,9千-1.2万,深圳·福田区,1年及以上,本科,太平财产保险有限公司,保险,国企,10000人以上,培训;五险一金,法律;公文写作;党务;内部审计;监督检查;纪检;组织协调;党风廉政;监管检查,金融
财产险销售/保险业务(青岛),6千-1.2万,青岛,3年及以上,本科,领航国际保险经纪有限公司,保险,民营,50-150人,五险一金;补充医疗保险;员工旅游;出国机会;年终奖金;定期体检;弹性工作,业务渠道;市场开发;保险,销售
法务岗-法律合规和制度管理部,1.2-1.5万,上海·静安区,1-3年,硕士,长生人寿保险有限公司,保险,合资,500-1000人,专业培训;培训,保险,
风险管理岗,8千-1.4万·13薪,广州·天河区,3年及以上,硕士,众诚汽车保险股份有限公司,保险,已上市,1000-5000人,五险一金;定期体检;餐饮补贴;带薪年假;节日福利;绩效奖金;年终奖金,风险控制;风控;合规;风险管理;合规管理,
分公司业务管理部负责人,,石家庄·裕华区,5年及以上,本科,众诚汽车保险股份有限公司,保险,已上市,1000-5000人,五险一金;补充医疗保险;绩效奖金;年终奖金;定期体检;做五休二,车险核保;车险;业务管理;承保管理,
保险公估师,6千-1.2万,北京·丰台区,3-4年,本科,青岛大华保险公估有限公司,中介服务,民营,50-150人,五险一金;周末双休;节日福利,现场查勘;公估;损失评估;机械;土木工程;电气;化工;轮机;建造师;工程师,
财务分析经理（精算评估经验）,2.5-4万·16薪,海口·龙华区,5-10年,本科,海保人寿保险股份有限公司,保险,民营,150-500人,五险一金;补充医疗保险;带薪年假;带薪病假,财会;保险行业;保险精算;预算管理;财务分析;保险;子女医疗保险,
市场研究岗,8千-1.5万,海口·龙华区,3年及以上,本科,海保人寿保险股份有限公司,保险,民营,150-500人,五险一金;补充医疗保险,数据分析;保险;经济;调研;保险行业;精算;数据报送;市场数据收集,营销 金融
保险康养顾问3,1-2万,苏州·苏州工业园区,无需经验,大专,中国平安人寿保险股份有限公司,保险,已上市,未知,培训;内部培训,医学;团队建设;护理;客户咨询服务;保险方案;财经;奖金;保险,金融 客户关系 客户关系管理
市场研究岗,8千-1.5万,海口·龙华区,3年及以上,本科,海保人寿保险股份有限公司,保险,民营,150-500人,五险一金;补充医疗保险,数据分析;保险;经济;调研;保险行业;精算;数据报送;市场数据收集,营销 金融
保险康养顾问3,1-2万,苏州·苏州工业园区,无需经验,大专,中国平安人寿保险股份有限公司,保险,已上市,未知,培训;内部培训,医学;团队建设;护理;客户咨询服务;保险方案;财经;奖金;保险,金融 客户关系 客户关系管理
信用险-保后管理岗(J13739),1-1.5万·15薪,深圳·福田区,3年及以上,本科,大家财产保险有限责任公司,保险,国企,5000-10000人,意外险;培训;五险一金;补充医疗保险;年终奖金;带薪年假,信保;保险;免费工作餐,
合规管理岗(J12886),1-1.5万·15薪,深圳·福田区,3年及以上,硕士,大家财产保险有限责任公司,保险,国企,5000-10000人,培训;五险一金;补充医疗保险;年终奖金;带薪年假,保险;免费工作餐,
外勤客户经理（烟台）,4-8千,烟台·芝罘区,3年及以上,大专,国民养老保险股份有限公司,保险,国企,150-500人,业务培训;培训,售后服务;辅导;银保;问题件处理;保险,金融 客户服务 银行业务 银行保险
沈阳中支负责人,15-20万/年,沈阳·沈河区,5年及以上,本科,国任财产保险股份有限公司,保险,国企,1000-5000人,绩效奖金;五险一金;节日福利;带薪年假;过节费,保险;非车险;业务发展;上不封顶;年度体检,
不动产财务部-财务管理岗,1-2万,上海·虹口区,3年及以上,本科,国华人寿保险股份有限公司,保险,民营,1000-5000人,带薪病假,财务;财务管理;经济;经营管理;经营分析;注册会计师;不动产;中级会计师;保险;结婚礼金,流程优化
企划精算部-行业研究岗,1.2-1.8万,上海·虹口区,2年及以上,本科,国华人寿保险股份有限公司,保险,民营,1000-5000人,五险一金;补充公积金;带薪年假;带薪病假;绩效奖金;年终奖金;专业培训;定期体检;有餐补;出差补贴,保险,
企划精算部-价值评估岗,1.2-2万,上海·虹口区,2年及以上,硕士,国华人寿保险股份有限公司,保险,民营,1000-5000人,带薪病假;公司福利,保险;精算;价值评估;业务规划;咖啡;指标测算;咖啡机;员工保险;结婚礼金;年度体检,
法务岗,9-11万/年,福州·台江区,3年及以上,本科,众诚汽车保险股份有限公司,保险,已上市,1000-5000人,五险一金;年终奖金;绩效奖金;定期体检;餐饮补贴;带薪年假;节日福利;通讯补贴;周末双休;补充医疗保险,保险行业,
Senior BD Manager ID178961,2-3万,广州,8年及以上,本科,达信（中国）保险经纪有限公司,保险,外资（欧美）,150-500人,员工培训;年终奖金;定期体检;弹性工作;节日福利;带薪年假;五险一金;周末双休;培训,保险,
车险核保岗,7.5-15万/年,昆明·西山区,3年及以上,本科,亚太财产保险有限公司,保险,民营,1000-5000人,培训,经济学;保险学;精算;汽车制造;市场信息调研;车险行业;在线审核;申报;统计学;保险,金融保险
人伤诉讼岗,6千-1.2万,昆明·西山区,3年及以上,本科,亚太财产保险有限公司,保险,民营,1000-5000人,五险一金;通讯补贴;餐饮补贴;交通补贴,关系维护;统计分析;人伤案件;诉讼案件;调解;追偿案件;司法鉴定;估损,
个险负责人（部门主管）-上海,2-3万·16薪,上海·虹口区,5年及以上,本科,中意人寿保险有限公司,保险,合资,1000-5000人,员工旅游;定期体检;专业培训;补充公积金;绩效奖金;带薪年假;交餐补贴,人才招募;寿险;个险渠道;补充商业保险,
汇丰财富及财务规划分区总经理Field Manager ID195488,,北京·朝阳区,10年及以上,本科,汇丰保险经纪有限公司,银行,外资（欧美）,5000-10000人,五险一金;绩效奖金;弹性工作;培训,,
华泰财险燃气险业务岗,4-6千,郑州·郑东新区,2年及以上,大专,华泰财产保险有限公司,保险,外资（欧美）,1000-5000人,业务培训;餐补;定期体检,预算;保险;统计;法律;业务拓展;数据管理,市场营销 金融 销售策划
综合柜员岗,5千-1万,深圳·罗湖区,1年及以上,大专,亚太财产保险有限公司,保险,民营,1000-5000人,绩效奖金;年终奖金;补充医疗保险;定期体检;交通补贴;五险一金;餐饮补贴;周末双休;通讯补贴,保险,
人伤理赔岗（人伤诉讼方向）,5-9千,昆明·西山区,2年及以上,本科,亚太财产保险有限公司,保险,民营,1000-5000人,五险一金;通讯补贴;餐饮补贴;交通补贴;专业培训;绩效奖金,人伤案件;诉讼案件;诉讼;调解;应诉;调解方案,
车险核保岗,5-8千,昆明·西山区,2年及以上,本科,亚太财产保险有限公司,保险,民营,1000-5000人,培训,经济学;保险学;精算;汽车制造;市场信息调研;新能源车;在线审核;申报;统计学;承保管理;保险;新能源,
应届毕业生,5-8千,深圳·罗湖区,无需经验,本科,亚太财产保险有限公司,保险,民营,1000-5000人,绩效奖金;年终奖金;补充医疗保险;定期体检;交通补贴;五险一金;餐饮补贴;周末双休,数据整理;保险;奖金,
客服运营主管,1.8-2.3万·15薪,上海·杨浦区,5年及以上,本科,国泰财产保险有限责任公司,保险,外资（非欧美）,500-1000人,培训;管理培训,保险;管理规范;团队管理;团队运营,
机构支持岗,9千-1.2万,北京·西城区,2年及以上,硕士,长城人寿保险股份有限公司,保险,国企,10000人以上,周末双休;带薪年假,管理;数据分析;经济;统计;数据统计;寿险行业;数据库维护;差异化管理;kpi考核方案,金融
投资审计岗,1.2-1.5万,北京·西城区,5-7年,本科,长城人寿保险股份有限公司,保险,国企,10000人以上,周末双休;带薪年假;五险一金;绩效奖金,保险;寿险;审计;内部审计;审计项目;财务,投资 金融 资本市场
精算部-经验分析岗,1.3-1.5万,北京·西城区,1年及以上,硕士,长城人寿保险股份有限公司,保险,国企,10000人以上,,excel;sql;word;powerpoint;数据支持;精算;退保;费用;赔付;分析模型;保险,
网络管理岗,1-1.2万,北京·西城区,5年及以上,硕士,长城人寿保险股份有限公司,保险,国企,10000人以上,周末双休;带薪年假;五险一金,计算机;电子;项目管理;自动化;方案设计;网络;保险;安全;通信工程,银行
经代业务部内容运营岗,1-1.2万,北京·西城区,2年及以上,硕士,长城人寿保险股份有限公司,保险,国企,10000人以上,周末双休;带薪年假;五险一金,直播;统计分析;微信公众号;内容规划;直播统筹;督导;内容运营;寿险;经代渠道,
新街高和（二级物业子公司）财务岗,8千-1万,北京·西城区,3年及以上,硕士,长城人寿保险股份有限公司,保险,国企,10000人以上,周末双休;带薪年假;五险一金;绩效奖金;专业培训;交通补贴;餐饮补贴,全勤奖,
财险总公司- 战略企划部-战略规划岗(J51354),9千-1.2万,深圳·福田区,2年及以上,本科,太平财产保险有限公司,保险,国企,10000人以上,技能培训;五险一金;补充医疗保险;交通补贴;餐饮补贴;专业培训;年终奖金,保险;发展规划;发展战略,金融
财险总公司-线上客户部-平台运营室经理(J50473),9千-1.2万,深圳·福田区,5年及以上,本科,太平财产保险有限公司,保险,国企,10000人以上,五险一金;补充医疗保险;交通补贴;餐饮补贴;专业培训;年终奖金;定期体检,互联网平台;运营;保险,
财险总公司-个人非车险部-产品支持室经理(J52232),1.5-2.5万,深圳·福田区,8年及以上,本科,太平财产保险有限公司,保险,国企,10000人以上,培训;五险一金;补充医疗保险;交通补贴;餐饮补贴;专业培训;年终奖金;定期体检,新产品开发;保险,
财险总公司-线上客户部-渠道拓展岗(J52239),9千-1.2万,深圳·福田区,1年及以上,本科,太平财产保险有限公司,保险,国企,10000人以上,意外险;技能培训;培训;五险一金;补充医疗保险;交通补贴;餐饮补贴;专业培训,数据分析;业务拓展;核保;保险,
招聘经理,1.2-1.8万·13薪,广州·越秀区,5年及以上,本科,领航国际保险经纪有限公司,保险,民营,50-150人,五险一金;员工旅游,数据分析;招聘;项目管理;人力资源管理;招聘渠道;心理学;校园招聘;人才招聘;选拔;猎头服务,
理赔综合岗,4-8千,长沙,1年及以上,本科,众诚汽车保险股份有限公司,保险,已上市,1000-5000人,五险一金;绩效奖金;节日福利;专业培训;通讯补贴,车险理赔;定损价格;核赔,
保险公估师,6千-1.2万,南京,3-4年,本科,青岛大华保险公估有限公司,中介服务,民营,50-150人,五险一金;周末双休;节日福利,现场查勘;公估;损失评估;机械;土木工程;电气;化工;轮机;建造师;工程师,
车险部-需求管理岗(J13268),1-1.5万·15薪,深圳·福田区,3年及以上,本科,大家财产保险有限责任公司,保险,国企,5000-10000人,培训;五险一金;补充医疗保险;年终奖金;带薪年假,系统需求分析;车险业务;保险;免费工作餐,
理赔部-车物管理岗(J12896),1-1.5万·15薪,深圳·福田区,5年及以上,本科,大家财产保险有限责任公司,保险,国企,5000-10000人,培训;五险一金;补充医疗保险,数据分析;保险;法律;权限管理;需求对接;保险理赔;理赔实务;竞价系统,
华泰财险总公司数字化业务部拓展经理(010197),1.5-2.5万,广州·越秀区,5年及以上,本科,华泰财产保险有限公司,保险,外资（欧美）,1000-5000人,五险一金,谈判;开拓新客户;异业合作;商务拓展;商务拓展合作;资源集成;合作项目管理;业务推动;大客户直销,
团险营销顾问（内勤）-上海,7千-1.2万·16薪,上海·虹口区,3年及以上,本科,中意人寿保险有限公司,保险,合资,1000-5000人,五险一金;补充公积金;员工旅游;绩效奖金;定期体检;带薪年假,英语;团险;沟通技巧;保险,大客户营销 市场营销
行政文秘岗（世界500强）,8-9.5千·14薪,广州·天河区,1年及以上,本科,泰康人寿保险有限责任公司广东分公司,保险,民营,1000-5000人,专业培训;年终奖,办公软件;行政;行政管理;档案管理;信息管理;会议管理;印章管理;制度建设;写作;文书;保险,
湛江中支-企划督导岗,7-9千,湛江,无需经验,本科,泰康人寿保险有限责任公司广东分公司,保险,民营,1000-5000人,绩效奖金;年终奖金,excel;ppt;数据支持;激励方案;业绩报表;新产品推广;数据处理;业务活动,市场营销
理赔综合岗（培训专员）,10-12万/年,长沙,5年及以上,本科,众诚汽车保险股份有限公司,保险,已上市,1000-5000人,培训;员工培训;内部培训;五险一金;节日福利;带薪年假;定期体检;周末双休;年终奖金,职业发展,
对公服务专员,10-15万/年,广州·天河区,无需经验,本科,中国平安财产保险股份有限公司广东分公司,保险,已上市,1000-5000人,节日福利;带薪年假,招投标;方案设计;咨询服务;理赔;成本分析;初审;方案宣导;理赔报告;契约,客户关系
法律合规部合规审查岗,1.5-1.7万,北京·西城区,5年及以上,硕士,长城人寿保险股份有限公司,保险,国企,10000人以上,合规培训;周末双休;带薪年假,文化建设;合规检查;监测;合规审核;政策解读;报告管理;审核;同业交流,风险排查
数据安全管理岗,2-2.5万·15薪,上海·虹口区,5年及以上,本科,小康人寿保险有限责任公司,保险,民营,50-150人,培训,数据安全;数据安全治理;数据安全风险;全职,
财险总公司-投资管理部-不动产投资管理岗(J52241),9千-1.2万,深圳·福田区,3年及以上,本科,太平财产保险有限公司,保险,国企,10000人以上,意外险;技能培训;培训;五险一金;补充医疗保险,数据分析;资产配置;保险;雇主险,投资建议书 不动产投资
财险总公司-个人非车险部-核保推动岗(J52105),9千-1.2万,深圳·福田区,3年及以上,本科,太平财产保险有限公司,保险,国企,10000人以上,意外险;培训;五险一金;补充医疗保险;交通补贴;餐饮补贴;专业培训;年终奖金,核保;保险;雇主险;团队建设,
财险总公司-理赔部-诉讼管理岗(J48704),9千-1.5万,深圳·福田区,3年及以上,本科,太平财产保险有限公司,保险,国企,10000人以上,五险一金;补充医疗保险;餐饮补贴;绩效奖金;年终奖金;定期体检,庭审;诉讼案件;理赔诉讼,
财险总公司-线上客户部-产品经理(J50483),9千-1.2万,深圳·福田区,3年及以上,本科,太平财产保险有限公司,保险,国企,10000人以上,五险一金;补充医疗保险;交通补贴;餐饮补贴;专业培训;年终奖金;定期体检,互联网产品;保险,
财险总公司-风险管理及合规部-合规管理岗(J50237),9千-1.3万,深圳·福田区,3年及以上,本科,太平财产保险有限公司,保险,国企,10000人以上,培训;五险一金;补充医疗保险;交通补贴;餐饮补贴;专业培训;年终奖金;定期体检,法律;保险,
财险总公司-理赔部-线上理赔管理岗（车险/非车险）,9千-1.2万,深圳·福田区,3年及以上,本科,太平财产保险有限公司,保险,国企,10000人以上,技能培训;五险一金;补充医疗保险;餐饮补贴;绩效奖金;年终奖金;定期体检,理赔;数据统计;理赔系统;保险,
办公室文员,3.5-6千,南京·鼓楼区,无需经验,大专,中国人寿保险股份有限公司南京市分公司,保险,民营,未知,周未双休,法定节假;节假日,
财险总公司-财务部-税务管理岗(J48958),9千-1.3万,深圳·福田区,3年及以上,本科,太平财产保险有限公司,保险,国企,10000人以上,五险一金;补充医疗保险;餐饮补贴;绩效奖金;年终奖金;定期体检,财务;降本增效;税务管理,金融
财险总公司-健康险事业部-产品推动岗,9千-1.2万,深圳·福田区,2年及以上,本科,太平财产保险有限公司,保险,国企,10000人以上,培训;五险一金;补充医疗保险;交通补贴,数据分析;医学;保险学;统计分析;投标支持;两核;统计学;保险,
财险总公司-健康险事业部-产品推动室经理,9千-1.2万,深圳·福田区,5年及以上,本科,太平财产保险有限公司,保险,国企,10000人以上,培训;五险一金;补充医疗保险;交通补贴;餐饮补贴;专业培训;年终奖金;定期体检,意健险;健康险;保险,
财险总公司-理赔部-人伤审核岗(J52067),9千-1.2万,深圳·福田区,3年及以上,本科,太平财产保险有限公司,保险,国企,10000人以上,意外险;技能培训;培训;五险一金;补充医疗保险;交通补贴;餐饮补贴;专业培训;年终奖金,雇主险;保险,
财险总公司-财务部-预算管理岗(J48850),9千-1.2万,深圳·福田区,3年及以上,硕士,太平财产保险有限公司,保险,国企,10000人以上,五险一金;补充医疗保险;交通补贴;餐饮补贴;专业培训;年终奖金;定期体检,保险,
财险总公司-车商代理部-项目管理岗(J49764),9千-1.2万,深圳·福田区,1年及以上,本科,太平财产保险有限公司,保险,国企,10000人以上,技能培训;五险一金;补充医疗保险;交通补贴;餐饮补贴;专业培训;年终奖金;定期体检,保险,
财险总公司-理赔部-区域高级核赔岗(J49237),10-18万/年,深圳·福田区,7年,本科,太平财产保险有限公司,保险,国企,10000人以上,五险一金;补充医疗保险;餐饮补贴;定期体检,保险,
财险总公司-业管部-数据管理岗(J52283),9千-1.2万,深圳·福田区,1年及以上,本科,太平财产保险有限公司,保险,国企,10000人以上,意外险;技能培训;培训;五险一金,数据支持;报告撰写;数据监控;保险行业;数学统计;研究分析;保险;雇主险,
法律合规岗,6千-1.2万,广州·天河区,3年及以上,本科,中意人寿保险有限公司,保险,合资,1000-5000人,五险一金;定期体检;年终奖金;绩效奖金;专业培训;餐饮补贴,法学;法律事务;合规咨询;监管规定;责任追究,
业务督导/组训/ADE（珠海）,6千-1万,珠海·香洲区,3年及以上,本科,中意人寿保险有限公司,保险,合资,1000-5000人,培训,保险;寿险行业,金融 营销服务
保险康养顾问,15-30万/年,潍坊·奎文区,无需经验,大专,中国平安人寿保险股份有限公司山东分公司,保险,民营,10000人以上,内部培训;培训,奖金;保险;发展空间;津贴;职业发展;晋升机会;团队建设,
分公司培训部经理,2-3万,广州·天河区,8年及以上,本科,中意人寿保险有限公司,保险,合资,1000-5000人,培训;培训管理;培训规划;五险一金;交通补贴;餐饮补贴;专业培训,管理;保险;课程体系;新人培育,金融
市场营销经理（财产险）,7千-1.4万,青岛,3年及以上,本科,领航国际保险经纪有限公司,保险,民营,50-150人,专业培训,物流;国际贸易;团队建设;保险;货代;人才培养;业务管理;风险保障,营销策略
招聘经理,1.5-2万·13薪,上海·静安区,5年及以上,本科,领航国际保险经纪有限公司,保险,民营,50-150人,五险一金;员工旅游,数据分析;招聘;项目管理;人力资源管理;招聘渠道;心理学;校园招聘;人才招聘;选拔;猎头服务,
商务经理,8千-1.5万·16薪,深圳·龙岗区,3年及以上,本科,领航国际保险经纪有限公司,保险,民营,50-150人,五险一金;绩效奖金;专业培训;定期体检;员工旅游;弹性工作,推广;物流;国际贸易;保险;货代,保险营销
华泰财险广东分公司中介渠道销售（高级业务发展经理）,5千-1万,广州·越秀区,3年及以上,大专,华泰财产保险有限公司,保险,外资（欧美）,1000-5000人,产品培训;五险一金;专业培训,ppt;市场分析;商务;英语读写;业务拓展;财产险;保险行业,市场营销 销售计划
华泰财险广东分公司中介渠道销售（高级业务发展经理）,5千-1万,中山·东区,3年及以上,大专,华泰财产保险有限公司,保险,外资（欧美）,1000-5000人,产品培训;五险一金;专业培训,ppt;市场分析;商务;英语读写;业务拓展;财产险;保险行业,市场营销 销售计划
华泰财险广东分公司中介渠道销售（高级业务发展经理）,5千-1万,佛山·禅城区,3年及以上,大专,华泰财产保险有限公司,保险,外资（欧美）,1000-5000人,产品培训;五险一金;专业培训,ppt;市场分析;商务;英语读写;业务拓展;财产险;保险行业,市场营销 销售计划
财险上海-理赔部-线上理赔岗（劳务外包）(J51805),8千-1万,上海·浦东新区,无需经验,大专,太平财产保险有限公司上海分公司,保险,国企,10000人以上,技能培训,理赔服务;保险;雇主险,
保险业务部门经理助理,8千-1万·13薪,北京·朝阳区,2年及以上,大专,北京奥创保险经纪有限公司,保险,民营,50-150人,五险一金;节日福利;餐饮补贴;交通补贴;通讯补贴;定期体检,保险经纪;索赔管理;保险方案设计,
系统开发岗（财务）,,广州,3年及以上,本科,众诚汽车保险股份有限公司,保险,已上市,1000-5000人,五险一金;年终奖金;定期体检;餐饮补贴,财务系统;系统维护;计算机;系统建设;java;sql;oracle数据库;j2ee,
核价核损管理岗（人意),10-14万/年,广州·天河区,3年及以上,本科,众诚汽车保险股份有限公司,保险,已上市,1000-5000人,人员培训;五险一金;绩效奖金;节日福利,办公软件;医学;保险;理赔;风险管理;法学;财产险;保险法;人伤理赔,
理赔综合岗（人事专员）,10-12万/年,长沙,5年及以上,本科,众诚汽车保险股份有限公司,保险,已上市,1000-5000人,培训;绩效考核体系;社保;专业培训,行政;人事;团队建设;人员编制;内部管理;说明书;人力成本预算;薪酬计算,
财险深圳-个人非车险部-意健险核保推动岗,8千-1万·15薪,深圳·罗湖区,1年及以上,本科,太平财产保险有限公司深圳分公司,保险,国企,500-1000人,,核保;意健险,
财险深圳-理赔部-团财查勘定损岗(J50807),9千-1.2万·13薪,深圳·罗湖区,1年及以上,本科,太平财产保险有限公司深圳分公司,保险,国企,500-1000人,节日福利;定期体检;补充医疗保险;企业年金,保险;团财;理赔;查勘定损,
理赔部-非车险理赔区域管理岗(J11493),1-1.8万·15薪,深圳·福田区,3年及以上,本科,大家财产保险有限责任公司,保险,国企,5000-10000人,技能培训;培训;五险一金;补充医疗保险;年终奖金;带薪年假,非车险理赔;保险;免费工作餐,
农险部-业务推动岗(J13457),1-1.5万·15薪,深圳·福田区,3年及以上,本科,大家财产保险有限责任公司,保险,国企,5000-10000人,五险一金;补充医疗保险;年终奖金;带薪年假,农险;追踪分析;保险;免费工作餐,
理赔部-互联网理赔审核岗(J13122),1-1.5万·15薪,深圳·福田区,5年及以上,本科,大家财产保险有限责任公司,保险,国企,5000-10000人,培训;五险一金;补充医疗保险;年终奖金;带薪年假,保险;理赔审核;互联网案件;免费工作餐,
线上理赔中心--视频理赔岗（湖南）(J11230),4-8千·13薪,长沙·天心区,2年及以上,大专,大家财产保险有限责任公司,保险,国企,5000-10000人,培训;五险一金;补充医疗保险;年终奖金;带薪年假,汽车;保险理赔;保险,
医疗管理岗（团体）(J13530),1-1.5万·15薪,深圳·福田区,5年及以上,本科,大家财产保险有限责任公司,保险,国企,5000-10000人,意外险理赔;意外险;培训;五险一金;补充医疗保险;年终奖金;带薪年假,人伤理赔;保险;免费工作餐,
理赔部-互联网理赔审核岗(J13122),1-1.5万·15薪,深圳·福田区,5年及以上,本科,大家财产保险有限责任公司,保险,国企,5000-10000人,培训;五险一金;补充医疗保险;年终奖金;带薪年假,保险;理赔审核;互联网案件;免费工作餐,
党务管理岗(J11607),1-2万·15薪,深圳·福田区,2年及以上,本科,大家财产保险有限责任公司,保险,国企,5000-10000人,五险一金;定期体检;年终奖金;带薪年假;补充医疗保险,党务管理;工作稳定;免费工作餐,金融行业
人事管理岗(J13634),8千-1.5万·15薪,深圳·福田区,2年及以上,本科,大家财产保险有限责任公司,保险,国企,5000-10000人,五险一金;补充医疗保险;年终奖金;带薪年假,免费工作餐,
销管部-人员管理岗(J13047),1-1.5万·15薪,深圳·福田区,2年及以上,本科,大家财产保险有限责任公司,保险,国企,5000-10000人,培训;五险一金;补充医疗保险;年终奖金;带薪年假,人员管理;数据;保险;免费工作餐,
培训管理岗(J13680),1-1.5万·15薪,深圳·福田区,3年及以上,本科,大家财产保险有限责任公司,保险,国企,5000-10000人,培训;五险一金;补充医疗保险;带薪年假;年终奖金,保险;兼职;企业大学;学习平台;免费工作餐,
车险部-费用政策管理岗(J13509),1-1.5万·15薪,深圳·福田区,3年及以上,本科,大家财产保险有限责任公司,保险,国企,5000-10000人,培训;五险一金;补充医疗保险;年终奖金;带薪年假,车险费用管理;车险核保;保险;免费工作餐,
华泰财险广东分公司直销业务岗(风险顾问),4-8千,东莞·东城区,2年及以上,大专,华泰财产保险有限公司,保险,外资（欧美）,1000-5000人,五险一金;定期体检,ppt;保险;客户维护;客户资源;英语读写;业务拓展;续保,市场营销 金融 销售计划
华泰财险广东分公司中型企业市场销售部经理,7千-1.4万,广州·越秀区,5年及以上,大专,华泰财产保险有限公司,保险,外资（欧美）,1000-5000人,五险一金;补充医疗保险,团队管理;售后服务;保险;客户维护;客户资源;英语读写,市场营销 金融 销售计划
太平洋长航合伙人,1.6-3.2万,宁波·鄞州区,3年及以上,本科,中国太平洋人寿保险股份有限公司宁波分公司,保险,民营,未知,提成奖金;周末双休;弹性工作;专业培训;员工旅游;出国机会;年终奖金,商业保险,
肇庆中支车物核赔岗(010227),5.5-6.5千·14薪,肇庆,2年及以上,大专,华泰财产保险有限公司,保险,外资（欧美）,1000-5000人,五险一金;定期体检;餐饮补贴;年终奖金,汽车;系统录入;查勘报告;保险公司;赔付协调;定责;调查取证;定损,
总公司团客理赔部火险核赔岗,1-1.5万·14薪,广州·越秀区,3年及以上,本科,华泰财产保险有限公司,保险,外资（欧美）,1000-5000人,五险一金;定期体检;餐饮补贴;年终奖金;周末双休,保险;法律法规;理赔服务;现场查勘;追偿;火险,项目推进
华泰财险广东分公司中型企业市场销售部经理,7千-1.4万,中山·东区,5年及以上,大专,华泰财产保险有限公司,保险,外资（欧美）,1000-5000人,五险一金;补充医疗保险,团队管理;售后服务;保险;客户维护;客户资源;英语读写,市场营销 金融 销售计划
客户经理（分配客户资源）,20-30万/年,上海·浦东新区,1年,本科,中国人寿保险股份有限公司上海市分公司,保险,国企,10000人以上,弹性工作;绩效奖金;补充医疗保险,售后服务;客户资源;二次开发;客户维护;团队管理;保险,综合金融 理财顾问
华泰财险广东分公司中型企业市场销售部经理,7千-1.4万,佛山·禅城区,5年及以上,大专,华泰财产保险有限公司,保险,外资（欧美）,1000-5000人,五险一金;补充医疗保险,团队管理;售后服务;保险;客户维护;客户资源;英语读写,市场营销 金融 销售计划
华泰财险广东分公司直销业务岗(高级风险顾问),5千-1万,东莞·东城区,2年及以上,大专,华泰财产保险有限公司,保险,外资（欧美）,1000-5000人,五险一金;定期体检,ppt;保险;客户维护;客户资源;英语读写;业务拓展;续保,市场营销 金融 销售计划
华泰财险宁波分公司直销业务岗,4-8千,宁波·高新区,2年及以上,大专,华泰财产保险有限公司,保险,外资（欧美）,1000-5000人,五险一金,保险;客户维护;客户资源;英语读写;业务拓展;奖金,销售 市场营销 金融 销售计划
人力资源部实习生,3千及以下,合肥·庐阳区,无需经验,本科,浙商财产保险股份有限公司,保险,国企,1000-5000人,员工培训,办公软件;招聘;excel;word;ppt;人事;人力资源管理;行政管理;员工关系,
渠道支持岗,8千-1.2万,深圳·南山区,3年及以上,本科,幸福人寿保险股份有限公司,保险,国企,1000-5000人,渠道培训;五险一金;节日福利;带薪年假,系统测试;产品上线;渠道合作;开拓维护;后援支持;渠道沟通;产品准入,
个险人力发展岗-上海,1-1.5万·16薪,上海·虹口区,3年及以上,本科,中意人寿保险有限公司,保险,合资,1000-5000人,员工旅游;定期体检;绩效奖金;带薪年假;五险一金;补充公积金,保险行业;人力发展;个险;保险;人力发展计划,
保险销售顾问,6千-1万,成都·锦江区,无需经验,大专,中国人寿保险股份有限公司成都市分公司滨江营销服务部,保险,已上市,10000人以上,弹性工作;培训体系;绩效奖金;补充医疗保险,信用卡;售后服务;保险;管理,银行 金融产品 投资理财
保险公估师,6千-1.2万,广州·番禺区,3-4年,本科,青岛大华保险公估有限公司,中介服务,民营,50-150人,五险一金;周末双休;节日福利,现场查勘;公估;损失评估;机械;土木工程;电气;化工;轮机;建造师;工程师,
保险医养顾问,6千-1万,宁波·海曙区,5年及以上,大专,中国平安人寿保险股份有限公司宁波分公司,保险,民营,未知,双休;专业培训;补充医疗保险;补充公积金;绩效奖金;年终奖金,有老客户资源;时间弹性自由;收入上不封顶;公平透明晋升,
保险管理专员（网约车行业）,9千-1.2万,郑州·经开区,2年及以上,大专,联友出行科技服务有限公司,计算机服务(系统、数据服务、维修),国企,50-150人,五险一金,管理体系;续保;车辆保险管理,
