职位,薪资,城市,经验,学历,公司,公司领域,公司性质,公司规模,福利标签,技能标签,岗位描述
杭州市心北路证券营业部 - 财富业务岗,5-7.5千,杭州·萧山区,无需经验,本科,财通证券股份有限公司杭州分公司,金融/投资/证券,国企,500-1000人,,excel;客户沟通;开发新客户;powerpoint;业务拓展;推介;办公系统软件;引进客户资产,证券行业 客户服务
杭州太和广场证券营业部 - 财富业务岗,6-9千,杭州·上城区,无需经验,本科,财通证券股份有限公司杭州分公司,金融/投资/证券,国企,500-1000人,五险一金;餐饮补贴;补充医疗保险;员工旅游;通讯补贴,,
杭州新业路证券营业部-财富业务岗,9千-1.3万,杭州·上城区,5年及以上,本科,财通证券股份有限公司杭州分公司,金融/投资/证券,国企,500-1000人,五险一金;餐饮补贴;补充医疗保险;员工旅游;通讯补贴,,
固收运营-结算岗,1.2-1.8万·18薪,深圳·南山区,1-5年,硕士,联储证券股份有限公司,金融/投资/证券,民营,1000-5000人,五险一金;定期体检;年终奖金;绩效奖金;专业培训,结算;财会;结算业务;交易结算;监管报表;网银划款,金融
股票分析师（讲师）,1-2万,德阳,3年及以上,本科,中国银河证券股份有限公司德阳凯江路证券营业部,金融/投资/证券,国企,10000人以上,五险一金;交通补贴;餐饮补贴;通讯补贴;专业培训;绩效奖金;定期体检,弹性工作,
资产管理部权益投资经理,1.6-3.2万,深圳·南山区,5年及以上,硕士,江海证券有限公司,金融/投资/证券,国企,1000-5000人,五险一金;定期体检;绩效奖金;带薪年假,经济;理工;团队交流,金融 投资 投资策略 投资组合 投资收益
投资顾问（岭南大道北营业部）,1-2万,佛山,2年及以上,本科,广发证券股份有限公司佛山分公司,金融/投资/证券,已上市,500-1000人,绩效奖金;年终奖金;餐饮补贴;员工旅游;定期体检;交通补贴;高温补贴,理财;分析,证券 金融 投资 客户服务
杭州文一西路证券营业部-财富业务岗,7千-1万,杭州,无需经验,本科,财通证券股份有限公司杭州分公司,金融/投资/证券,国企,500-1000人,五险一金;餐饮补贴;补充医疗保险;员工旅游;通讯补贴,,
证券投资顾问,9千-1.5万,温州,2年及以上,本科,爱建证券有限责任公司,金融/投资/证券,国企,500-1000人,五险一金;绩效奖金;定期体检;餐饮补贴;通讯补贴;补充医疗保险;交通补贴;带薪年假;周末双休,,金融 投资顾问
交易执行岗（自营）- Associate to Senior Associate,2-3.5万,上海·黄浦区,2-4年,本科,星展证券（中国）有限公司,金融/投资/证券,外资（非欧美）,50-150人,五险一金;年终奖金;定期体检;带薪年假;补充医疗保险,,
资深生物医药研究员,2-3.5万·18薪,广州·天河区,2年及以上,博士,广发证券股份有限公司,金融/投资/证券,已上市,10000人以上,五险一金;绩效奖金;带薪年假,药学;医疗器械;咨询;生命科学;临床医学;ai;医学检验;生物医药;医院,金融机构
博士后研究岗,2.5-3.5万·15薪,广州·天河区,无需经验,博士,广发证券股份有限公司,金融/投资/证券,已上市,10000人以上,五险一金;绩效奖金;带薪年假,公司规模大;管理规范,上市公司
国金证券总部 机构销售,1-2万,上海,1-5年,本科,国金证券股份有限公司,金融/投资/证券,民营,1000-5000人,保险;五险一金;餐饮补贴,基金;信托;私募基金;托管外包;券商资管;产品研究,金融 银行 投资研究
资深新能源新材料研究员,2-3.5万·18薪,广州·天河区,2年及以上,博士,广发证券股份有限公司,金融/投资/证券,已上市,10000人以上,五险一金;绩效奖金,团队管理;市场调研;光伏;公共关系;新能源;锂电池;政府,金融机构 投资 研究报告
投资顾问,8千-1.5万,南通·崇川区,2年,本科,中山证券有限责任公司,金融/投资/证券,民营,1000-5000人,,证券从业资格;开发;客户资源;资产配置;分析报告;高端客户资源,证券从业 证券投资顾问 投资策略 金融分析
机构业务岗,1-2万,江门,3年及以上,本科,万联证券股份有限公司江门万达广场证券营业部,金融/投资/证券,国企,1000-5000人,五险一金;补充医疗保险;补充公积金;专业培训;绩效奖金;定期体检,,
场外衍生品交易岗,1-2万,上海·浦东新区,2年及以上,硕士,开源证券股份有限公司,金融/投资/证券,国企,1000-5000人,五险一金;补充医疗保险,计算机;证券从业资格;结算;数学;统计;资产管理;物理;编程语言;私募基金,金融
投资顾问、业务经理---财富管理方向,1-1.1万,北京·朝阳区,2年及以上,本科,国泰海通证券股份有限公司北京分公司,金融/投资/证券,已上市,未知,五险一金;绩效奖金;定期体检;年终奖金;补充医疗保险;带薪年假;企业年金,取暖降温费,
金融产品经理,6千-1.2万,广州·越秀区,无需经验,本科,广发证券股份有限公司广州中山三路中华广场证券营业部,金融/投资/证券,已上市,500-1000人,节日福利;五险一金;专业培训;定期体检;员工旅游;周末双休;带薪年假;培训,弹性工作,
理财顾问岗（社会招聘）,1-2万,武汉·武昌区,1年,本科,中国银河证券股份有限公司湖北分公司,金融/投资/证券,已上市,500-1000人,五险一金;补充医疗保险;交通补贴;餐饮补贴;通讯补贴;绩效奖金;年终奖金;定期体检,,
衍生品交易策略开发岗 (MJ002723),30-50万/年,上海·黄浦区,2年及以上,硕士,东方证券股份有限公司,金融/投资/证券,国企,1000-5000人,五险一金;补充医疗保险;员工旅游;年终奖金;绩效奖金;专业培训;定期体检;高温补贴;企业年金,,
投资顾问-财富管理方向,1-1.1万,北京,2年及以上,本科,国泰海通证券股份有限公司北京分公司,金融/投资/证券,已上市,未知,五险一金;绩效奖金;年终奖金,维护客户;理财;开拓新客户;产品配置;财富规划;配置资产,投资理财 金融服务方案
基金做市交易岗,2-3万,上海·虹口区,1年及以上,硕士,国投证券股份有限公司,金融/投资/证券,国企,5000-10000人,五险一金,c++;市场分析;理工;编程语言;风险管理;资金管理;交易策略;做市;数据统计报送;团队建设,金融
财富业务岗,5千-1万,重庆·渝中区,1年,本科,财通证券股份有限公司重庆分公司,金融/投资/证券,国企,少于50人,五险一金;补充医疗保险;绩效奖金;餐饮补贴;通讯补贴,理财配置;机构业务;团队协同,产品销售 客户服务 营销活动
量化策略开发岗,2-3万,上海·虹口区,2年及以上,本科,国投证券股份有限公司,金融/投资/证券,国企,5000-10000人,五险一金,c++;软件工程;数据结构;计算机网络;操作系统;算法;通信工程;计算机科学;量化策略;期货公司,
私募证券投资基金经理,1-1.2万,重庆·渝北区,3-4年,大专,四川巴罗股权投资基金管理有限公司,金融/投资/证券,民营,少于50人,五险一金,,
投资顾问、业务经理-财富管理方向,1-1.1万,北京·朝阳区,2年及以上,本科,国泰海通证券股份有限公司北京分公司,金融/投资/证券,已上市,未知,五险一金;绩效奖金;年终奖金,维护客户;理财;开拓新客户;产品配置;财富规划;配置资产,投资理财 金融服务方案
衍生品模型开发岗,2-3万,上海·虹口区,2年及以上,硕士,国投证券股份有限公司,金融/投资/证券,国企,5000-10000人,五险一金;补充医疗保险,c++;编程;数学;物理;回归测试;衍生品;脚本语言;优化测试;团队建设,银行 金融工程
证券投资顾问,4.5-8.5千,上海·静安区,1年,本科,爱建证券有限责任公司,金融/投资/证券,国企,500-1000人,五险一金;补充公积金;交通补贴;餐饮补贴;通讯补贴,,证券
投资顾问、业务经理-财富管理方向,1-1.1万,北京·西城区,2年及以上,本科,国泰海通证券股份有限公司北京分公司,金融/投资/证券,已上市,未知,五险一金;绩效奖金;年终奖金,维护客户;理财;开拓新客户;产品配置;财富规划;配置资产,投资理财 金融服务方案
证券投资顾问（郑州科源路证券营业部）,1-1.5万,郑州·金水区,2年,本科,华福证券有限责任公司,金融/投资/证券,国企,1000-5000人,五险一金;补充医疗保险;补充公积金,证券从业资格;客户资源,金融 投资顾问 证券行业 证券投资顾问 投资建议
机构业务部负责人,2-2.5万,上海·浦东新区,3-4年,本科,华鑫证券有限责任公司,金融/投资/证券,国企,1000-5000人,,,
综合财富管理投资顾问(J14968),,上海·静安区,2年及以上,本科,中国中金财富证券有限公司,金融/投资/证券,国企,5000-10000人,,,上市公司
投资银行业务岗（股权）,1.5-2.5万,上海·浦东新区,3年及以上,硕士,华福证券有限责任公司,金融/投资/证券,国企,1000-5000人,五险一金;补充医疗保险;通讯补贴,会计;经济;法律;cpa;并购;会计师事务所;定增;法律职业资格,金融 ipo
深圳分公司-业务总经理助理（深圳凤凰大道营业部）,9千-1.8万,深圳·龙岗区,2年及以上,本科,财通证券股份有限公司深圳分公司,金融/投资/证券,国企,50-150人,五险一金;定期体检;餐饮补贴;补充医疗保险;通讯补贴;交通补贴;带薪年假;员工旅游;高温补贴,,
投资顾问、业务经理-财富管理方向,1-1.1万,北京·海淀区,2年及以上,本科,国泰海通证券股份有限公司北京分公司,金融/投资/证券,已上市,未知,五险一金;绩效奖金;年终奖金;定期体检;补充医疗保险;带薪年假;高温补贴;企业年金,,
投资顾问、业务经理-财富管理方向,1-1.1万,北京·平谷区,2年及以上,本科,国泰海通证券股份有限公司北京分公司,金融/投资/证券,已上市,未知,五险一金;绩效奖金;年终奖金,维护客户;理财;开拓新客户;产品配置;财富规划;配置资产,投资理财 金融服务方案
深圳分公司-财富业务岗（深圳香梅路营业部）,8千-1.6万,深圳·福田区,无需经验,本科,财通证券股份有限公司深圳分公司,金融/投资/证券,国企,50-150人,绩效奖金;五险一金;员工旅游;定期体检;餐饮补贴;通讯补贴;补充医疗保险;节日福利;交通补贴,,
投行经理(J11551),20-40万/年,徐州·云龙区,3年及以上,硕士,东吴证券股份有限公司,金融/投资/证券,国企,1000-5000人,五险一金;年终奖金;定期体检,,
投资顾问、业务经理-财富管理方向,1-1.1万,北京,2年及以上,本科,国泰海通证券股份有限公司北京分公司,金融/投资/证券,已上市,未知,五险一金;绩效奖金;年终奖金;定期体检;补充医疗保险;带薪年假;企业年金;降温取暖费,,
深圳分公司-财富业务岗（深圳后海滨路营业部）,7千-1.4万,深圳·南山区,无需经验,本科,财通证券股份有限公司深圳分公司,金融/投资/证券,国企,50-150人,五险一金;补充医疗保险;交通补贴;餐饮补贴;通讯补贴;专业培训;绩效奖金;年终奖金;定期体检,,
深圳分公司-财富业务岗（面向应届毕业生）,5.5-8千,深圳·福田区,无需经验,本科,财通证券股份有限公司深圳分公司,金融/投资/证券,国企,50-150人,绩效奖金;五险一金;员工旅游;定期体检;餐饮补贴;通讯补贴;补充医疗保险;节日福利;交通补贴,,
产品研究岗,1-2万,深圳,无需经验,本科,国投证券股份有限公司,金融/投资/证券,国企,5000-10000人,五险一金;补充医疗保险,办公软件;管理;证券从业资格;excel;尽职调查;入库;商务;基金从业,营销 证券从业
资管投资部投资经理助理,1-1.3万,长沙·岳麓区,2年及以上,硕士,财信证券股份有限公司,金融/投资/证券,国企,1000-5000人,保险,证券从业资格;excel;word;ppt;编程;基金,银行 证券投资 金融行业
投资顾问、业务经理-财富管理方向,1-1.1万,北京·海淀区,2年及以上,本科,国泰海通证券股份有限公司北京分公司,金融/投资/证券,已上市,未知,五险一金;年终奖金;绩效奖金;定期体检;补充医疗保险;带薪年假;企业年金;降温取暖费,,
财富管理师,1-2万,西安·雁塔区,2年及以上,本科,华鑫证券有限责任公司,金融/投资/证券,国企,1000-5000人,五险一金;补充医疗保险;交通补贴;餐饮补贴;绩效奖金,券商,证券
财富管理总监,2-4万,西安·雁塔区,2年,本科,华鑫证券有限责任公司,金融/投资/证券,国企,1000-5000人,五险一金;补充医疗保险;交通补贴;餐饮补贴;绩效奖金,,
综合财富管理投资顾问(J14965),,合肥,2年及以上,本科,中国中金财富证券有限公司,金融/投资/证券,国企,5000-10000人,,证券从业资格;基金从业资格,
财富管理师,7千-1.3万,苏州·相城区,2年,本科,华鑫证券有限责任公司,金融/投资/证券,国企,1000-5000人,五险一金;交通补贴;餐饮补贴;绩效奖金;年终奖金;定期体检;专业培训,理财,证券 营销 投资 金融
湖南分公司-财富规划师,6千-1万,长沙·岳麓区,1年及以上,本科,国联民生证券股份有限公司,计算机软件,外资（欧美）,50-150人,保险;绩效奖金;五险一金,证券从业资格;资产配置;新三板;资管;投行,市场营销 金融 客户开发 财富管理
投资顾问,6千-1.2万,武汉·武汉经济开发区,无需经验,本科,中国银河证券股份有限公司武汉沌口宁康路证券营业部,金融/投资/证券,国企,10000人以上,五险一金;交通补贴;餐饮补贴;通讯补贴;专业培训;绩效奖金;定期体检,,
杭州东湖南路证券营业部-财富业务岗,6-9千,杭州·临平区,无需经验,本科,财通证券股份有限公司杭州分公司,金融/投资/证券,国企,500-1000人,五险一金;餐饮补贴;补充医疗保险;员工旅游;通讯补贴,,
分部经理,1-2万,西安·雁塔区,2年及以上,本科,华鑫证券有限责任公司,金融/投资/证券,国企,1000-5000人,五险一金;补充医疗保险;交通补贴;餐饮补贴;绩效奖金,证券从业资格;基金从业资格,
量化开发工程师,2-3.5万·24薪,广州·天河区,3年及以上,硕士,广发证券股份有限公司,金融/投资/证券,已上市,10000人以上,五险一金;年终奖金;绩效奖金;周末双休;节日福利;企业年金,快速发展;能力优先,
私行顾问（企业方向，原机构RM）,8千-1.5万,南昌·红谷滩区,3年及以上,本科,华泰证券股份有限公司江西分公司,金融/投资/证券,国企,5000-10000人,五险一金;绩效奖金,私行顾问;证券从业资格;基金;信托;资产管理;机构业务,金融 银行 金融行业 证券公司
银河证券理财经理,7千-1万·13薪,武汉·武汉经济开发区,3年及以上,本科,中国银河证券股份有限公司武汉沌口宁康路证券营业部,金融/投资/证券,国企,10000人以上,五险一金;交通补贴;餐饮补贴;通讯补贴;专业培训;绩效奖金;定期体检,,
固定收益部——可转债投资经理,2-3万,深圳·南山区,3年及以上,硕士,联储证券股份有限公司,金融/投资/证券,民营,1000-5000人,五险一金,财务;经济学;可转债;基金公司;宏观经济分析;信用分析,证券公司 投资逻辑 权益投资 金融学 上市公司
科技研发总部-数据分析岗,2-3万,上海·浦东新区,3-5年,硕士,华宝证券股份有限公司,金融/投资/证券,国企,500-1000人,五险一金;定期体检;餐饮补贴;带薪年假;周末双休;交通补贴,数据分析;mysql;java;oracle;sql;hive;Python,
销售交易部——机构销售岗,1.2-1.5万·24薪,深圳·南山区,1年及以上,硕士,联储证券股份有限公司,金融/投资/证券,民营,1000-5000人,五险一金;补充公积金;交通补贴;餐饮补贴;通讯补贴;绩效奖金,中票;短融;同业交流;ficc;存单,产品销售
反洗钱专岗(J18150),8千-1.6万,深圳·福田区,3年及以上,本科,中国中金财富证券有限公司,金融/投资/证券,国企,5000-10000人,反洗钱培训;五险一金;定期体检;年终奖金;带薪年假;节日福利;餐饮补贴;补充医疗保险,反洗钱;反洗钱系统,金融行业
研究发展中心-证券分析师（行业）,1-2万,长沙·岳麓区,2年及以上,硕士,财信证券股份有限公司,金融/投资/证券,国企,1000-5000人,,经济学;调研;行业研究报告;专题研究,金融理论 个股研究报告 金融学
战略规划研究岗,2-3万,深圳,3年及以上,硕士,国投证券股份有限公司,金融/投资/证券,国企,5000-10000人,五险一金;补充医疗保险;定期体检,,
投资顾问,1-2万,广州·天河区,2年及以上,本科,广发证券广州科韵路营业部,金融/投资/证券,已上市,5000-10000人,带薪年假;节日福利;五险一金,财务;经济;理财;理财方案,金融 客户开发 投资顾问 投资建议 证券市场
证券投资顾问,6.5千-1.1万,杭州·上城区,3年及以上,本科,万联证券股份有限公司杭州分公司,金融/投资/证券,国企,少于50人,五险一金;补充医疗保险;绩效奖金;年终奖金;专业培训,,
机构RM,1-2万,深圳·福田区,3年及以上,本科,华泰证券股份有限公司深圳分公司,金融/投资/证券,国企,1000-5000人,,,上市公司
托管部估值核算岗,1-1.5万,福州·台江区,2年,硕士,华福证券有限责任公司,金融/投资/证券,国企,1000-5000人,五险一金;年终奖金;定期体检;带薪年假;补充医疗保险,,
私人财富经理,1.5-2.5万,杭州·拱墅区,5-7年,本科,广发证券股份有限公司杭州延安路证券营业部,金融/投资/证券,已上市,10000人以上,五险一金;员工旅游;交通补贴;通讯补贴;定期体检;专业培训;绩效奖金;年终奖金,理财;理财规划师,金融
证券投资顾问,5千-1万,上海·杨浦区,1年,本科,爱建证券有限责任公司,金融/投资/证券,国企,500-1000人,五险一金;补充公积金;交通补贴;餐饮补贴;通讯补贴,,证券
证券投资顾问（虹口区）,5千-1万,上海·浦东新区,2年及以上,本科,爱建证券有限责任公司,金融/投资/证券,国企,500-1000人,保险;五险一金;补充公积金;交通补贴;餐饮补贴;通讯补贴,,
受托岗,1-1.5万,上海,1年及以上,硕士,联储证券股份有限公司,金融/投资/证券,民营,1000-5000人,五险一金;定期体检;绩效奖金,证券从业资格;财务;经济;法律;注册会计师;尽调;abs;信息披露;报告编制,金融
财富顾问,4-8千,重庆·渝北区,1年及以上,大专,万联证券股份有限公司广州荔湾分公司,金融/投资/证券,国企,1000-5000人,,,
投融资评审岗,1.3-2.5万,上海·浦东新区,3年及以上,硕士,华福证券有限责任公司,金融/投资/证券,国企,1000-5000人,五险一金;补充医疗保险;带薪年假;绩效奖金;专业培训;定期体检,权益;信贷,
建德江滨中路证券营业部-财富顾问,5-8千,杭州·建德市,无需经验,本科,财通证券股份有限公司杭州分公司,金融/投资/证券,国企,500-1000人,五险一金;餐饮补贴;补充医疗保险;员工旅游;通讯补贴,,
新媒体投资顾问（引流方向投顾）,1-2万,上海·杨浦区,2-3年,本科,中泰证券股份有限公司,金融/投资/证券,已上市,5000-10000人,绩效奖金,抖音;新媒体;投顾;内容输出,证券投资分析 金融产品 证券投资顾问 证券市场 互联网金融 金融工具
新媒体销售,4-8千,上海·杨浦区,2-3年,本科,中泰证券股份有限公司,金融/投资/证券,已上市,5000-10000人,绩效奖金,新媒体业务;etf,证券投资分析 金融产品 证券投资顾问 证券市场 互联网金融 金融工具 新媒体销售
新媒体投资顾问（IP方向生产型投顾）,1-2万,上海·杨浦区,2-3年,本科,中泰证券股份有限公司,金融/投资/证券,已上市,5000-10000人,绩效奖金;定期体检;餐饮补贴;通讯补贴;补充医疗保险;带薪年假;节日福利;补充公积金;企业年金;五险二金;培训,,
风险控制部流动性风险管理岗,8千-1.5万,哈尔滨·松北区,3年及以上,硕士,江海证券有限公司,金融/投资/证券,国企,1000-5000人,,管理;证券从业资格;excel;财务;经济;cfa;frm;内控;风控指标,金融
风险控制部净资本监控岗,8千-1.5万,哈尔滨·松北区,3年及以上,硕士,江海证券有限公司,金融/投资/证券,国企,1000-5000人,,管理;证券从业资格;excel;财务;cfa;压力测试;frm;风险防范;风控指标,金融
金融产品部资产配置研究岗,8千-1.5万,哈尔滨·松北区,3年及以上,硕士,江海证券有限公司,金融/投资/证券,国企,1000-5000人,五险一金;定期体检,基金;资产配置;宏观经济;策略调整;宏观策略;股票策略;养老金;资产配置策略,金融 投资研究
金融产品部资产配置研究岗,8千-1.5万,哈尔滨·松北区,3年及以上,硕士,江海证券有限公司,金融/投资/证券,国企,1000-5000人,,基金;资产配置;宏观经济;策略调整;宏观策略;股票策略;养老金;资产配置策略,金融 投资研究
业务支持管理岗 (MJ000019),1.2-2万·16薪,南京,无需经验,本科,东方财富证券股份有限公司,金融/投资/证券,民营,1000-5000人,产品培训;五险一金;补充医疗保险;员工旅游;专业培训,业务推动;资源分配;数据分析;私募基金;理财,路演
风险控制部全面风险管理岗,8千-1.5万,哈尔滨·松北区,3年及以上,硕士,江海证券有限公司,金融/投资/证券,国企,1000-5000人,,管理;证券从业资格;财务;经济;法律;风险管理;cfa;frm,金融 证券行业
长江证券-基金做市交易岗,2.5-3万,北京·朝阳区,2年及以上,硕士,长江证券股份有限公司,金融/投资/证券,国企,未知,五险一金;年终奖金;定期体检;带薪年假;补充医疗保险;通讯补贴;交通补贴,,
创新投资部投资经理（利率债方向）,1.5-3万,上海·浦东新区,1年及以上,硕士,江海证券有限公司,金融/投资/证券,国企,1000-5000人,,数据库;证券从业资格;国债期货;研究框架;交易工具;利率互换,银行 投资 投资研究报告
产研团队负责人岗,7.5千-1.5万,深圳·福田区,5年及以上,硕士,招商证券股份有限公司,金融/投资/证券,国企,10000人以上,,期货;经济;材料;电力;行业研究;能源;研究服务;项目研究,金融 客户路演
投资顾问,6千-1万,长沙·开福区,3年及以上,本科,华泰证券股份有限公司湖南分公司,金融/投资/证券,已上市,50-150人,餐补;假日福利;培训,市场开发;底薪;津贴;节假日;季度奖金,投资顾问 证券行业 金融行业 财富管理 客户服务
量化策略开发岗,1.5-3万,上海·浦东新区,2年及以上,硕士,江海证券有限公司,金融/投资/证券,国企,1000-5000人,五险一金;补充医疗保险,java;数据分析;证券从业资格;c++;编程语言;代码;代码质量;市场研究;修复;策略开发,
证券投资部量化投资总监,2.5-4.5万,上海·浦东新区,3年及以上,硕士,江海证券有限公司,金融/投资/证券,国企,1000-5000人,五险一金;补充医疗保险,计算机;证券从业资格;团队管理;c++;数学;统计;物理;matlab;私募基金,投资
天津分公司投资顾问、理财经理,8千-1.5万,天津·河西区,2年及以上,本科,江海证券有限公司,金融/投资/证券,国企,1000-5000人,五险一金,维护客户关系;开户;资金存取,营销 证券投资 金融产品 证券交易 研究报告 证券市场 证券公司
金融产品部机构业务岗,1.5-3万,深圳·南山区,3年及以上,硕士,江海证券有限公司,金融/投资/证券,国企,1000-5000人,保险,咨询服务;资产管理;资产配置;尽调;渠道建设;布局;设计优化,销售 金融 投融资 上市公司
投资顾问,8千-1.5万,沈阳,2年及以上,本科,江海证券有限公司,金融/投资/证券,国企,1000-5000人,,团队建设,
金融产品部机构业务岗,1.5-3万,上海·浦东新区,3年及以上,硕士,江海证券有限公司,金融/投资/证券,国企,1000-5000人,保险,咨询服务;资产管理;资产配置;尽调;渠道建设;布局;设计优化,销售 金融 投融资 上市公司
证券金融部交易策略岗,8千-1.5万,哈尔滨·松北区,2年及以上,硕士,江海证券有限公司,金融/投资/证券,国企,1000-5000人,五险一金;补充医疗保险;通讯补贴;餐饮补贴;年终奖金;定期体检;专业培训,,
证券投资顾问,8千-1.5万,天津·河西区,2年及以上,本科,江海证券有限公司,金融/投资/证券,国企,1000-5000人,五险一金;补充医疗保险;通讯补贴;餐饮补贴;定期体检;专业培训,团队建设,
上海第二分公司投资顾问,8千-1.5万,上海·虹口区,2年及以上,本科,江海证券有限公司,金融/投资/证券,国企,1000-5000人,五险一金;补充医疗保险;通讯补贴;餐饮补贴;年终奖金;定期体检;专业培训,团队建设,
证券金融部交易策略岗,8千-1.5万,哈尔滨·松北区,2年及以上,硕士,江海证券有限公司,金融/投资/证券,国企,1000-5000人,五险一金;补充医疗保险;通讯补贴;餐饮补贴;年终奖金;定期体检;专业培训,,
量化策略开发岗,1-2万,哈尔滨·松北区,2年及以上,硕士,江海证券有限公司,金融/投资/证券,国企,1000-5000人,五险一金;补充医疗保险,java;数据分析;证券从业资格;c++;编程语言;代码;代码质量;市场研究;修复;策略开发,
金融产品部机构业务岗,8千-1.5万,哈尔滨·松北区,3年及以上,硕士,江海证券有限公司,金融/投资/证券,国企,1000-5000人,保险,咨询服务;资产管理;资产配置;尽调;渠道建设;布局;设计优化,销售 金融 投融资 上市公司
经纪业务管理总部合规管理岗,8千-1.5万,哈尔滨·松北区,3年及以上,硕士,江海证券有限公司,金融/投资/证券,国企,1000-5000人,培训,证券从业资格;会计;法律;信息收集;反洗钱;公文写作;法律咨询;投诉,金融
金融产品部机构销售岗,1-2万,上海·浦东新区,2年及以上,硕士,江海证券有限公司,金融/投资/证券,国企,1000-5000人,,,上市公司
合规管理部业务合规管理岗,8千-1.5万,哈尔滨·松北区,3年及以上,硕士,江海证券有限公司,金融/投资/证券,国企,1000-5000人,,法律;cfa;cpa;frm;合规管理;财富业务,金融
投资者权益保护部投教创意岗,8千-1.5万,哈尔滨·松北区,3年及以上,硕士,江海证券有限公司,金融/投资/证券,国企,1000-5000人,,,
视觉设计岗,8千-1.5万,哈尔滨·松北区,3年及以上,硕士,江海证券有限公司,金融/投资/证券,国企,1000-5000人,五险一金;绩效奖金;年终奖金;餐饮补贴,ppt;ps;ai;美术;ae;品牌设计;界面;报告;设计思路;品牌曝光,
研究所公募机构销售经理,1.5-2.5万,北京·西城区,1年及以上,硕士,开源证券股份有限公司,金融/投资/证券,国企,1000-5000人,,公募基金;客户开拓;会务安排;组织策划,
金融产品部机构销售岗,8千-1.5万,哈尔滨·松北区,2年及以上,硕士,江海证券有限公司,金融/投资/证券,国企,1000-5000人,,,上市公司
浙江分公司理财经理,5-8千,杭州,2年及以上,本科,江海证券有限公司,金融/投资/证券,国企,1000-5000人,五险一金;补充医疗保险;通讯补贴;餐饮补贴;年终奖金;定期体检;专业培训,团队建设,
陕西分公司投资顾问,5千-1万,西安,2年及以上,本科,江海证券有限公司,金融/投资/证券,国企,1000-5000人,五险一金,维护客户关系;开户;资金存取,营销 证券投资 金融产品 证券交易 研究报告 证券市场 证券公司
重庆分公司投资顾问、理财经理,8千-1.5万,重庆·渝北区,2年及以上,本科,江海证券有限公司,金融/投资/证券,国企,1000-5000人,五险一金,维护客户关系;开户;资金存取,营销 证券投资 金融产品 证券交易 研究报告 证券市场 证券公司
合规管理部业务合规管理岗（债券自营）,1.5-2.5万,上海·浦东新区,3年及以上,硕士,江海证券有限公司,金融/投资/证券,国企,1000-5000人,,cfa;cpa;frm;合规管理,
创新投资部大宗商品投资经理,2-4万,上海·浦东新区,3年及以上,硕士,江海证券有限公司,金融/投资/证券,国企,1000-5000人,,证券从业资格;衍生品;现货市场;大宗商品市场;交易体系,投资 投资交易
互联网财经主播,8千-1.5万,天津·河西区,无需经验,本科,江海证券有限公司,金融/投资/证券,国企,1000-5000人,五险一金;绩效奖金;定期体检;带薪年假;补充医疗保险;餐饮补贴;节日福利;通讯补贴;培训,就近安排,
经纪业务管理总部客群开发岗,8千-1.5万,哈尔滨·松北区,1年及以上,硕士,江海证券有限公司,金融/投资/证券,国企,1000-5000人,,,
金融产品部机构销售岗,1-2万,深圳·南山区,2年及以上,硕士,江海证券有限公司,金融/投资/证券,国企,1000-5000人,,,上市公司
浙江分公司投资顾问,5千-1万,杭州,2年及以上,本科,江海证券有限公司,金融/投资/证券,国企,1000-5000人,五险一金;补充医疗保险;交通补贴;通讯补贴;绩效奖金;年终奖金;专业培训;企业年金,团队建设,
团队负责人-企办,1.8-3.6万,上海·浦东新区,5年及以上,本科,中信证券股份有限公司上海分公司,金融/投资/证券,国企,10000人以上,培训;五险一金;通讯补贴;年终奖金,团队管理;海外市场,客户服务 客户开发 上市公司 金融同业
副总经理-企办,2.4-3.6万,上海·浦东新区,5年及以上,本科,中信证券股份有限公司上海分公司,金融/投资/证券,国企,10000人以上,培训;五险一金,人员管理;企业客群,客户开发 客户服务 投资顾问 理财顾问 上市公司 金融同业
银行、保险、证券、资本研究岗,25-30万/年,北京·海淀区,3年及以上,硕士,邮政科学研究规划院有限公司,政府/公共事业,国企,150-500人,五险一金;补充医疗保险;餐饮补贴;交通补贴;通讯补贴;专业培训;年终奖金;绩效奖金;定期体检,,
策略研究员（证券/期货/衍生品）,2-4万,上海·普陀区,3-4年,硕士,上海中贸投资有限公司,金融/投资/证券,民营,50-150人,五险一金;员工旅游;绩效奖金;年终奖金,量化;套利;期货;衍生品;策略;交易,证券
研究所期货分析师-金融工程方向和量化方向,8千-1.6万,上海·浦东新区,1年及以上,硕士,中泰期货股份有限公司,金融/投资/证券,国企,500-1000人,五险一金;年终奖金;绩效奖金;定期体检;专业培训;餐饮补贴;补充医疗保险;通讯补贴,期货从业资格;量化策略研究,
研究所期货分析师-金融工程方向和量化方向,8千-1.6万,济南,1年及以上,硕士,中泰期货股份有限公司,金融/投资/证券,国企,500-1000人,五险一金;年终奖金;绩效奖金;定期体检;专业培训;餐饮补贴;补充医疗保险;通讯补贴,期货从业资格;量化策略研究,
研究所机构销售,1.5-3万,北京,3-4年,本科,中采智联信息科技（北京）有限责任公司,专业服务(咨询、人力资源、财会),民营,少于50人,五险一金;交通补贴;通讯补贴;专业培训;绩效奖金;年终奖金;股票期权,期货;基金,证券
